textOriginal,comment_url,authorDisplayName,title,videoId,video_name,description,publishedAt,likeCount,id,parentId,pubs,channelId,match_term,viewCount,vidLikeCount,likeToViewRatio
I thought she was supposed to be miserable? 😕,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugz5j_OKnExl76XI07R4AaABAg.A6JPDqagmp4A6JVDaR_Acq,@annphillips1086,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T11:13:51Z,0,Ugz5j_OKnExl76XI07R4AaABAg.A6JPDqagmp4A6JVDaR_Acq,Ugz5j_OKnExl76XI07R4AaABAg,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
1:54 “who are miserable at their own lives and the choices they’ve made”…hmmm…pretty sure JD Vance and Tucker Carlson have both made some poor life choices…they don’t seem happy,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyMeE6Owsv-bXkYJI14AaABAg,@tomblah,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:58:21Z,0,UgyMeE6Owsv-bXkYJI14AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
LOL - I'm 'childless' and definitely not miserable!!,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyNY9c0SgpN57vp5iN4AaABAg,@PamelaJaneRogers,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:56:37Z,0,UgyNY9c0SgpN57vp5iN4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"what horrible people talk like that, without respect, about a woman?  Don't they have valid arguments to counter it?  Some individuals are truly miserable and disgusting.what horrible people talk like that, without respect, about a woman?  Don't they have valid arguments?  Some individuals are truly miserable and disgusting.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyptJUmdwtuGGhSmSd4AaABAg,@lauradivittorio1014,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:32:34Z,0,UgyptJUmdwtuGGhSmSd4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,"c(""miserable"", ""miserable"")",1307143,20555,1.5725%
"When a guy raises step children it’s honorable and he stepped up, he’s not a father he’s a dad, but since she’s a woman she’s a miserable cat lady?",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzFW3TuKPLBoBjUqXF4AaABAg,@aaronroy9825,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:30:18Z,0,UgzFW3TuKPLBoBjUqXF4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"I'm getting severely tired of this bullshit thing about how we all must be miserable because we don't have children.. We won't achieve or do anything amazing with our lives because we don't have children.. Children don't make the world go round and you aren't less than someone who has children. So fucking tired of that being their stupid platform for how to gauge how successful a woman is. Don't worry, when Kamala wins, you'll see how successful we can be when we aren't being pushed aside.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyqV1jwaQ1_XLL_VFp4AaABAg,@Adeeleia,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:25:22Z,0,UgyqV1jwaQ1_XLL_VFp4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
This men in the Video act miserable. They accused a women for not having children?! They humilliated a person who coparents the children of not her own and is wise to maintain a healthy relationship with their mother? Do this men really do it? She became a good stepmother. This means worlds. And how can anyone blame a person who can not have children? How miserable are this people who comment on whether a person is enough when he or she can or can not gave birth to children?,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugwh3n4sDcujs5H4mkR4AaABAg,@marina1463,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:25:16Z,0,Ugwh3n4sDcujs5H4mkR4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,"c(""miserable"", ""miserable"")",1307143,20555,1.5725%
"How sure are you that Trump is the real father of those 5 miserable kids he sponsored through the years, and claim to be his?",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwOKWFj02ZXetypMXN4AaABAg,@nhlanhlanene4847,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:23:57Z,0,UgwOKWFj02ZXetypMXN4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Women with no kids are """"miserable in their own life""""????
So freaking condescending...",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxJCXHF7nn1f4glFFx4AaABAg,@sybil3716,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T09:02:58Z,110,UgxJCXHF7nn1f4glFFx4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Vance's argument is as solid as a wet fart. The Republican party is effectively being run by a bunch of closeted homosexual men who are miserable at their own lives and the choices that they've made and are now trying to dictate to the rest of us how to live our lives.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgySaBwwTff82D9Byfx4AaABAg,@LA-ish,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T08:33:11Z,0,UgySaBwwTff82D9Byfx4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"I am a trump supporter and indont have kids haha. Don't take everything so seriously. Im not miserable or unhappy worh my choices . I am a missionary and i don't want a family out of wedlock . Would he rather we had babies to five different dads and out of wedlock? 
Im veey hapoy with the choices ive made, i own my own home travel and im a teacher and i still have time for marriage and kids ! Also some woman can't have children so that was a bit mean and im a Trump supporter.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxuvKwVogCxO-WO6EF4AaABAg,@amyturner6275,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T08:25:26Z,0,UgxuvKwVogCxO-WO6EF4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"I guess you must be a very miserable and/or evil person to consider voting for the GOP, these ppl are really more than disgusting in any possible way",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxcHn32WuyeVhyqScp4AaABAg,@instantmaxx,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T07:58:13Z,0,UgxcHn32WuyeVhyqScp4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Not every childless is miserable. That’s so rude and stupid.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyKUnVjvxdZug2rIgB4AaABAg,@janadoski4429,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T07:14:37Z,145,UgyKUnVjvxdZug2rIgB4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"What about all the men who are childless? And I am an old single miserable dog-lady. But I also have three grown kids. You don't need to be childless to be miserable. (And my brother is the """"cat-lady"""" of the family.)",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxaNxogadQjNl6WvSV4AaABAg,@hannahmore9118,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T07:10:27Z,0,UgxaNxogadQjNl6WvSV4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,"c(""miserable"", ""miserable"")",1307143,20555,1.5725%
